Move,Type,Category,Power Points,Base Power,Accuracy,Battle Effect,Secondary Effect,Secondary Rate,Critical Rate,Speed Priority,Attack URL,Pokemon
Stomping Tantrum,ground,physical,10,75,100,"Driven by frustration, the user attacks the target. This move's power is doubled if the user's previous move failed.",Doubles damage if last move failed,0,0.0417,0,https://serebii.net/attackdex-sv/stompingtantrum.shtml,Scream Tail
Stomping Tantrum,ground,physical,10,75,100,"Driven by frustration, the user attacks the target. This move's power is doubled if the user's previous move failed.",Doubles damage if last move failed,0,0.0417,0,https://serebii.net/attackdex-sv/stompingtantrum.shtml,Slither Wing
Stomping Tantrum,ground,physical,10,75,100,"Driven by frustration, the user attacks the target. This move's power is doubled if the user's previous move failed.",Doubles damage if last move failed,0,0.0417,0,https://serebii.net/attackdex-sv/stompingtantrum.shtml,Roaring Moon
Stomping Tantrum,ground,physical,10,75,100,"Driven by frustration, the user attacks the target. This move's power is doubled if the user's previous move failed.",Doubles damage if last move failed,0,0.0417,0,https://serebii.net/attackdex-sv/stompingtantrum.shtml,Iron Hands
Stomping Tantrum,ground,physical,10,75,100,"Driven by frustration, the user attacks the target. This move's power is doubled if the user's previous move failed.",Doubles damage if last move failed,0,0.0417,0,https://serebii.net/attackdex-sv/stompingtantrum.shtml,Iron Thorns
Stomping Tantrum,ground,physical,10,75,100,"Driven by frustration, the user attacks the target. This move's power is doubled if the user's previous move failed.",Doubles damage if last move failed,0,0.0417,0,https://serebii.net/attackdex-sv/stompingtantrum.shtml,Koraidon
Stomping Tantrum,ground,physical,10,75,100,"Driven by frustration, the user attacks the target. This move's power is doubled if the user's previous move failed.",Doubles damage if last move failed,0,0.0417,0,https://serebii.net/attackdex-sv/stompingtantrum.shtml,Clodsire
Stone Edge,rock,physical,5,100,80,The user stabs the target with sharpened stones. This move has a heightened chance of landing a critical hit.,Has an increased Critical Hit ratio,0,0.125,0,https://serebii.net/attackdex-sv/stoneedge.shtml,Nacli
Stone Edge,rock,physical,5,100,80,The user stabs the target with sharpened stones. This move has a heightened chance of landing a critical hit.,Has an increased Critical Hit ratio,0,0.125,0,https://serebii.net/attackdex-sv/stoneedge.shtml,Naclstack
Stone Edge,rock,physical,5,100,80,The user stabs the target with sharpened stones. This move has a heightened chance of landing a critical hit.,Has an increased Critical Hit ratio,0,0.125,0,https://serebii.net/attackdex-sv/stoneedge.shtml,Garganacl
Stone Edge,rock,physical,5,100,80,The user stabs the target with sharpened stones. This move has a heightened chance of landing a critical hit.,Has an increased Critical Hit ratio,0,0.125,0,https://serebii.net/attackdex-sv/stoneedge.shtml,Iron Thorns
Stone Edge,rock,physical,5,100,80,The user stabs the target with sharpened stones. This move has a heightened chance of landing a critical hit.,Has an increased Critical Hit ratio,0,0.125,0,https://serebii.net/attackdex-sv/stoneedge.shtml,Dudunsparce
Stone Edge,rock,physical,5,100,80,The user stabs the target with sharpened stones. This move has a heightened chance of landing a critical hit.,Has an increased Critical Hit ratio,0,0.125,0,https://serebii.net/attackdex-sv/stoneedge.shtml,Bombirdier
Stone Edge,rock,physical,5,100,80,The user stabs the target with sharpened stones. This move has a heightened chance of landing a critical hit.,Has an increased Critical Hit ratio,0,0.125,0,https://serebii.net/attackdex-sv/stoneedge.shtml,Klawf
Stone Edge,rock,physical,5,100,80,The user stabs the target with sharpened stones. This move has a heightened chance of landing a critical hit.,Has an increased Critical Hit ratio,0,0.125,0,https://serebii.net/attackdex-sv/stoneedge.shtml,Glimmet
Stone Edge,rock,physical,5,100,80,The user stabs the target with sharpened stones. This move has a heightened chance of landing a critical hit.,Has an increased Critical Hit ratio,0,0.125,0,https://serebii.net/attackdex-sv/stoneedge.shtml,Glimmora
Stone Edge,rock,physical,5,100,80,The user stabs the target with sharpened stones. This move has a heightened chance of landing a critical hit.,Has an increased Critical Hit ratio,0,0.125,0,https://serebii.net/attackdex-sv/stoneedge.shtml,Great Tusk
Stone Edge,rock,physical,5,100,80,The user stabs the target with sharpened stones. This move has a heightened chance of landing a critical hit.,Has an increased Critical Hit ratio,0,0.125,0,https://serebii.net/attackdex-sv/stoneedge.shtml,Roaring Moon
Stone Edge,rock,physical,5,100,80,The user stabs the target with sharpened stones. This move has a heightened chance of landing a critical hit.,Has an increased Critical Hit ratio,0,0.125,0,https://serebii.net/attackdex-sv/stoneedge.shtml,Iron Treads
Stone Edge,rock,physical,5,100,80,The user stabs the target with sharpened stones. This move has a heightened chance of landing a critical hit.,Has an increased Critical Hit ratio,0,0.125,0,https://serebii.net/attackdex-sv/stoneedge.shtml,Ting-Lu
Stone Edge,rock,physical,5,100,80,The user stabs the target with sharpened stones. This move has a heightened chance of landing a critical hit.,Has an increased Critical Hit ratio,0,0.125,0,https://serebii.net/attackdex-sv/stoneedge.shtml,Tinkatink
Stone Edge,rock,physical,5,100,80,The user stabs the target with sharpened stones. This move has a heightened chance of landing a critical hit.,Has an increased Critical Hit ratio,0,0.125,0,https://serebii.net/attackdex-sv/stoneedge.shtml,Tinkatuff
Stone Edge,rock,physical,5,100,80,The user stabs the target with sharpened stones. This move has a heightened chance of landing a critical hit.,Has an increased Critical Hit ratio,0,0.125,0,https://serebii.net/attackdex-sv/stoneedge.shtml,Tinkaton
Stone Edge,rock,physical,5,100,80,The user stabs the target with sharpened stones. This move has a heightened chance of landing a critical hit.,Has an increased Critical Hit ratio,0,0.125,0,https://serebii.net/attackdex-sv/stoneedge.shtml,Kingambit
Stone Edge,rock,physical,5,100,80,The user stabs the target with sharpened stones. This move has a heightened chance of landing a critical hit.,Has an increased Critical Hit ratio,0,0.125,0,https://serebii.net/attackdex-sv/stoneedge.shtml,Clodsire
Stone Edge,rock,physical,5,100,80,The user stabs the target with sharpened stones. This move has a heightened chance of landing a critical hit.,Has an increased Critical Hit ratio,0,0.125,0,https://serebii.net/attackdex-sv/stoneedge.shtml,Annihilape
Stored Power,psychic,special,10,20,100,"The user attacks the target with stored power. The more the user's stats are boosted, the greater the move's power.",This attack's power starts off with 20 Base Power but increases by 20 Base Power for each stat increase used by the Pokémon. Can get a maximum Base Power of 860. Moves with stat lowering effects do not affect this move's power.,0,0.0417,0,https://serebii.net/attackdex-sv/storedpower.shtml,Dudunsparce
Stored Power,psychic,special,10,20,100,"The user attacks the target with stored power. The more the user's stats are boosted, the greater the move's power.",This attack's power starts off with 20 Base Power but increases by 20 Base Power for each stat increase used by the Pokémon. Can get a maximum Base Power of 860. Moves with stat lowering effects do not affect this move's power.,0,0.0417,0,https://serebii.net/attackdex-sv/storedpower.shtml,Rabsca
Stored Power,psychic,special,10,20,100,"The user attacks the target with stored power. The more the user's stats are boosted, the greater the move's power.",This attack's power starts off with 20 Base Power but increases by 20 Base Power for each stat increase used by the Pokémon. Can get a maximum Base Power of 860. Moves with stat lowering effects do not affect this move's power.,0,0.0417,0,https://serebii.net/attackdex-sv/storedpower.shtml,Flittle
Stored Power,psychic,special,10,20,100,"The user attacks the target with stored power. The more the user's stats are boosted, the greater the move's power.",This attack's power starts off with 20 Base Power but increases by 20 Base Power for each stat increase used by the Pokémon. Can get a maximum Base Power of 860. Moves with stat lowering effects do not affect this move's power.,0,0.0417,0,https://serebii.net/attackdex-sv/storedpower.shtml,Espathra
Stored Power,psychic,special,10,20,100,"The user attacks the target with stored power. The more the user's stats are boosted, the greater the move's power.",This attack's power starts off with 20 Base Power but increases by 20 Base Power for each stat increase used by the Pokémon. Can get a maximum Base Power of 860. Moves with stat lowering effects do not affect this move's power.,0,0.0417,0,https://serebii.net/attackdex-sv/storedpower.shtml,Farigiraf
Stored Power,psychic,special,10,20,100,"The user attacks the target with stored power. The more the user's stats are boosted, the greater the move's power.",This attack's power starts off with 20 Base Power but increases by 20 Base Power for each stat increase used by the Pokémon. Can get a maximum Base Power of 860. Moves with stat lowering effects do not affect this move's power.,0,0.0417,0,https://serebii.net/attackdex-sv/storedpower.shtml,Veluza
Stored Power,psychic,special,10,20,100,"The user attacks the target with stored power. The more the user's stats are boosted, the greater the move's power.",This attack's power starts off with 20 Base Power but increases by 20 Base Power for each stat increase used by the Pokémon. Can get a maximum Base Power of 860. Moves with stat lowering effects do not affect this move's power.,0,0.0417,0,https://serebii.net/attackdex-sv/storedpower.shtml,Scream Tail
Stored Power,psychic,special,10,20,100,"The user attacks the target with stored power. The more the user's stats are boosted, the greater the move's power.",This attack's power starts off with 20 Base Power but increases by 20 Base Power for each stat increase used by the Pokémon. Can get a maximum Base Power of 860. Moves with stat lowering effects do not affect this move's power.,0,0.0417,0,https://serebii.net/attackdex-sv/storedpower.shtml,Flutter Mane
Stored Power,psychic,special,10,20,100,"The user attacks the target with stored power. The more the user's stats are boosted, the greater the move's power.",This attack's power starts off with 20 Base Power but increases by 20 Base Power for each stat increase used by the Pokémon. Can get a maximum Base Power of 860. Moves with stat lowering effects do not affect this move's power.,0,0.0417,0,https://serebii.net/attackdex-sv/storedpower.shtml,Iron Valiant
Stored Power,psychic,special,10,20,100,"The user attacks the target with stored power. The more the user's stats are boosted, the greater the move's power.",This attack's power starts off with 20 Base Power but increases by 20 Base Power for each stat increase used by the Pokémon. Can get a maximum Base Power of 860. Moves with stat lowering effects do not affect this move's power.,0,0.0417,0,https://serebii.net/attackdex-sv/storedpower.shtml,Armarouge
Stored Power,psychic,special,10,20,100,"The user attacks the target with stored power. The more the user's stats are boosted, the greater the move's power.",This attack's power starts off with 20 Base Power but increases by 20 Base Power for each stat increase used by the Pokémon. Can get a maximum Base Power of 860. Moves with stat lowering effects do not affect this move's power.,0,0.0417,0,https://serebii.net/attackdex-sv/storedpower.shtml,Ceruledge
Strength Sap,grass,other,10,0,100,The user restores its own HP by the same amount as the target's Attack stat. It then lowers the target's Attack stat.,Heals user of Hit Points equal to target's Attack stat. Lowers target's Attack by 1 stage,0,0,0,https://serebii.net/attackdex-sv/strengthsap.shtml,Smoliv
Strength Sap,grass,other,10,0,100,The user restores its own HP by the same amount as the target's Attack stat. It then lowers the target's Attack stat.,Heals user of Hit Points equal to target's Attack stat. Lowers target's Attack by 1 stage,0,0,0,https://serebii.net/attackdex-sv/strengthsap.shtml,Dolliv
Strength Sap,grass,other,10,0,100,The user restores its own HP by the same amount as the target's Attack stat. It then lowers the target's Attack stat.,Heals user of Hit Points equal to target's Attack stat. Lowers target's Attack by 1 stage,0,0,0,https://serebii.net/attackdex-sv/strengthsap.shtml,Arboliva
Strength Sap,grass,other,10,0,100,The user restores its own HP by the same amount as the target's Attack stat. It then lowers the target's Attack stat.,Heals user of Hit Points equal to target's Attack stat. Lowers target's Attack by 1 stage,0,0,0,https://serebii.net/attackdex-sv/strengthsap.shtml,Bramblin
Strength Sap,grass,other,10,0,100,The user restores its own HP by the same amount as the target's Attack stat. It then lowers the target's Attack stat.,Heals user of Hit Points equal to target's Attack stat. Lowers target's Attack by 1 stage,0,0,0,https://serebii.net/attackdex-sv/strengthsap.shtml,Brambleghast
String Shot,bug,other,40,0,95,The user blows silk from its mouth that binds opposing Pokémon and harshly lowers their Speed stats.,Lowers opponent's Speed two stages.,0,0,0,https://serebii.net/attackdex-sv/stringshot.shtml,Tarountula
String Shot,bug,other,40,0,95,The user blows silk from its mouth that binds opposing Pokémon and harshly lowers their Speed stats.,Lowers opponent's Speed two stages.,0,0,0,https://serebii.net/attackdex-sv/stringshot.shtml,Spidops
Struggle Bug,bug,special,20,50,100,The user attacks by struggling against opposing Pokémon. This also lowers their Sp. Atk stats.,May lower opponent's Special Attack one stage.,0,0.0417,0,https://serebii.net/attackdex-sv/strugglebug.shtml,Tarountula
Struggle Bug,bug,special,20,50,100,The user attacks by struggling against opposing Pokémon. This also lowers their Sp. Atk stats.,May lower opponent's Special Attack one stage.,0,0.0417,0,https://serebii.net/attackdex-sv/strugglebug.shtml,Spidops
Struggle Bug,bug,special,20,50,100,The user attacks by struggling against opposing Pokémon. This also lowers their Sp. Atk stats.,May lower opponent's Special Attack one stage.,0,0.0417,0,https://serebii.net/attackdex-sv/strugglebug.shtml,Nymble
Struggle Bug,bug,special,20,50,100,The user attacks by struggling against opposing Pokémon. This also lowers their Sp. Atk stats.,May lower opponent's Special Attack one stage.,0,0.0417,0,https://serebii.net/attackdex-sv/strugglebug.shtml,Lokix
Struggle Bug,bug,special,20,50,100,The user attacks by struggling against opposing Pokémon. This also lowers their Sp. Atk stats.,May lower opponent's Special Attack one stage.,0,0.0417,0,https://serebii.net/attackdex-sv/strugglebug.shtml,Rellor
Struggle Bug,bug,special,20,50,100,The user attacks by struggling against opposing Pokémon. This also lowers their Sp. Atk stats.,May lower opponent's Special Attack one stage.,0,0.0417,0,https://serebii.net/attackdex-sv/strugglebug.shtml,Rabsca
Struggle Bug,bug,special,20,50,100,The user attacks by struggling against opposing Pokémon. This also lowers their Sp. Atk stats.,May lower opponent's Special Attack one stage.,0,0.0417,0,https://serebii.net/attackdex-sv/strugglebug.shtml,Iron Moth
Stuff Cheeks,normal,other,10,0,101,"The user eats its held Berry, then sharply boosts its Defense stat.",Raises user's Defense two stages.,0,0,0,https://serebii.net/attackdex-sv/stuffcheeks.shtml,Lechonk
Stuff Cheeks,normal,other,10,0,101,"The user eats its held Berry, then sharply boosts its Defense stat.",Raises user's Defense two stages.,0,0,0,https://serebii.net/attackdex-sv/stuffcheeks.shtml,Oinkologne
Stun Spore,grass,other,30,0,75,The user scatters a cloud of numbing powder that paralyzes the target.,Induces Paralysis,0,0,0,https://serebii.net/attackdex-sv/stunspore.shtml,Brute Bonnet
Stun Spore,grass,other,30,0,75,The user scatters a cloud of numbing powder that paralyzes the target.,Induces Paralysis,0,0,0,https://serebii.net/attackdex-sv/stunspore.shtml,Slither Wing
Stun Spore,grass,other,30,0,75,The user scatters a cloud of numbing powder that paralyzes the target.,Induces Paralysis,0,0,0,https://serebii.net/attackdex-sv/stunspore.shtml,Wo-Chien
Stun Spore,grass,other,30,0,75,The user scatters a cloud of numbing powder that paralyzes the target.,Induces Paralysis,0,0,0,https://serebii.net/attackdex-sv/stunspore.shtml,Toedscool
Stun Spore,grass,other,30,0,75,The user scatters a cloud of numbing powder that paralyzes the target.,Induces Paralysis,0,0,0,https://serebii.net/attackdex-sv/stunspore.shtml,Toedscruel
Substitute,normal,other,10,0,101,The user creates a substitute for itself using some of its own HP. The substitute serves as the user's decoy.,This move creates a Substitute on the field using 1/4 of its maximum Hit Points. This substitute will receive all damage from attacks until its Hit Points are depleted. There are several moves that hit beyond the substitute.,0,0,0,https://serebii.net/attackdex-sv/substitute.shtml,Shroodle
Substitute,normal,other,10,0,101,The user creates a substitute for itself using some of its own HP. The substitute serves as the user's decoy.,This move creates a Substitute on the field using 1/4 of its maximum Hit Points. This substitute will receive all damage from attacks until its Hit Points are depleted. There are several moves that hit beyond the substitute.,0,0,0,https://serebii.net/attackdex-sv/substitute.shtml,Grafaiai
Substitute,normal,other,10,0,101,The user creates a substitute for itself using some of its own HP. The substitute serves as the user's decoy.,This move creates a Substitute on the field using 1/4 of its maximum Hit Points. This substitute will receive all damage from attacks until its Hit Points are depleted. There are several moves that hit beyond the substitute.,0,0,0,https://serebii.net/attackdex-sv/substitute.shtml,Gholdengo
Substitute,normal,other,10,0,101,The user creates a substitute for itself using some of its own HP. The substitute serves as the user's decoy.,This move creates a Substitute on the field using 1/4 of its maximum Hit Points. This substitute will receive all damage from attacks until its Hit Points are depleted. There are several moves that hit beyond the substitute.,0,0,0,https://serebii.net/attackdex-sv/substitute.shtml,Sprigatito
Substitute,normal,other,10,0,101,The user creates a substitute for itself using some of its own HP. The substitute serves as the user's decoy.,This move creates a Substitute on the field using 1/4 of its maximum Hit Points. This substitute will receive all damage from attacks until its Hit Points are depleted. There are several moves that hit beyond the substitute.,0,0,0,https://serebii.net/attackdex-sv/substitute.shtml,Floragato
Substitute,normal,other,10,0,101,The user creates a substitute for itself using some of its own HP. The substitute serves as the user's decoy.,This move creates a Substitute on the field using 1/4 of its maximum Hit Points. This substitute will receive all damage from attacks until its Hit Points are depleted. There are several moves that hit beyond the substitute.,0,0,0,https://serebii.net/attackdex-sv/substitute.shtml,Meowscarada
Substitute,normal,other,10,0,101,The user creates a substitute for itself using some of its own HP. The substitute serves as the user's decoy.,This move creates a Substitute on the field using 1/4 of its maximum Hit Points. This substitute will receive all damage from attacks until its Hit Points are depleted. There are several moves that hit beyond the substitute.,0,0,0,https://serebii.net/attackdex-sv/substitute.shtml,Fuecoco
Substitute,normal,other,10,0,101,The user creates a substitute for itself using some of its own HP. The substitute serves as the user's decoy.,This move creates a Substitute on the field using 1/4 of its maximum Hit Points. This substitute will receive all damage from attacks until its Hit Points are depleted. There are several moves that hit beyond the substitute.,0,0,0,https://serebii.net/attackdex-sv/substitute.shtml,Crocalor
Substitute,normal,other,10,0,101,The user creates a substitute for itself using some of its own HP. The substitute serves as the user's decoy.,This move creates a Substitute on the field using 1/4 of its maximum Hit Points. This substitute will receive all damage from attacks until its Hit Points are depleted. There are several moves that hit beyond the substitute.,0,0,0,https://serebii.net/attackdex-sv/substitute.shtml,Skeledirge
Substitute,normal,other,10,0,101,The user creates a substitute for itself using some of its own HP. The substitute serves as the user's decoy.,This move creates a Substitute on the field using 1/4 of its maximum Hit Points. This substitute will receive all damage from attacks until its Hit Points are depleted. There are several moves that hit beyond the substitute.,0,0,0,https://serebii.net/attackdex-sv/substitute.shtml,Quaquaval
Substitute,normal,other,10,0,101,The user creates a substitute for itself using some of its own HP. The substitute serves as the user's decoy.,This move creates a Substitute on the field using 1/4 of its maximum Hit Points. This substitute will receive all damage from attacks until its Hit Points are depleted. There are several moves that hit beyond the substitute.,0,0,0,https://serebii.net/attackdex-sv/substitute.shtml,Lechonk
Substitute,normal,other,10,0,101,The user creates a substitute for itself using some of its own HP. The substitute serves as the user's decoy.,This move creates a Substitute on the field using 1/4 of its maximum Hit Points. This substitute will receive all damage from attacks until its Hit Points are depleted. There are several moves that hit beyond the substitute.,0,0,0,https://serebii.net/attackdex-sv/substitute.shtml,Oinkologne
Substitute,normal,other,10,0,101,The user creates a substitute for itself using some of its own HP. The substitute serves as the user's decoy.,This move creates a Substitute on the field using 1/4 of its maximum Hit Points. This substitute will receive all damage from attacks until its Hit Points are depleted. There are several moves that hit beyond the substitute.,0,0,0,https://serebii.net/attackdex-sv/substitute.shtml,Dudunsparce
Substitute,normal,other,10,0,101,The user creates a substitute for itself using some of its own HP. The substitute serves as the user's decoy.,This move creates a Substitute on the field using 1/4 of its maximum Hit Points. This substitute will receive all damage from attacks until its Hit Points are depleted. There are several moves that hit beyond the substitute.,0,0,0,https://serebii.net/attackdex-sv/substitute.shtml,Tarountula
Substitute,normal,other,10,0,101,The user creates a substitute for itself using some of its own HP. The substitute serves as the user's decoy.,This move creates a Substitute on the field using 1/4 of its maximum Hit Points. This substitute will receive all damage from attacks until its Hit Points are depleted. There are several moves that hit beyond the substitute.,0,0,0,https://serebii.net/attackdex-sv/substitute.shtml,Spidops
Substitute,normal,other,10,0,101,The user creates a substitute for itself using some of its own HP. The substitute serves as the user's decoy.,This move creates a Substitute on the field using 1/4 of its maximum Hit Points. This substitute will receive all damage from attacks until its Hit Points are depleted. There are several moves that hit beyond the substitute.,0,0,0,https://serebii.net/attackdex-sv/substitute.shtml,Nymble
Substitute,normal,other,10,0,101,The user creates a substitute for itself using some of its own HP. The substitute serves as the user's decoy.,This move creates a Substitute on the field using 1/4 of its maximum Hit Points. This substitute will receive all damage from attacks until its Hit Points are depleted. There are several moves that hit beyond the substitute.,0,0,0,https://serebii.net/attackdex-sv/substitute.shtml,Lokix
Substitute,normal,other,10,0,101,The user creates a substitute for itself using some of its own HP. The substitute serves as the user's decoy.,This move creates a Substitute on the field using 1/4 of its maximum Hit Points. This substitute will receive all damage from attacks until its Hit Points are depleted. There are several moves that hit beyond the substitute.,0,0,0,https://serebii.net/attackdex-sv/substitute.shtml,Rellor
Substitute,normal,other,10,0,101,The user creates a substitute for itself using some of its own HP. The substitute serves as the user's decoy.,This move creates a Substitute on the field using 1/4 of its maximum Hit Points. This substitute will receive all damage from attacks until its Hit Points are depleted. There are several moves that hit beyond the substitute.,0,0,0,https://serebii.net/attackdex-sv/substitute.shtml,Rabsca
Substitute,normal,other,10,0,101,The user creates a substitute for itself using some of its own HP. The substitute serves as the user's decoy.,This move creates a Substitute on the field using 1/4 of its maximum Hit Points. This substitute will receive all damage from attacks until its Hit Points are depleted. There are several moves that hit beyond the substitute.,0,0,0,https://serebii.net/attackdex-sv/substitute.shtml,Greavard
Substitute,normal,other,10,0,101,The user creates a substitute for itself using some of its own HP. The substitute serves as the user's decoy.,This move creates a Substitute on the field using 1/4 of its maximum Hit Points. This substitute will receive all damage from attacks until its Hit Points are depleted. There are several moves that hit beyond the substitute.,0,0,0,https://serebii.net/attackdex-sv/substitute.shtml,Houndstone
Substitute,normal,other,10,0,101,The user creates a substitute for itself using some of its own HP. The substitute serves as the user's decoy.,This move creates a Substitute on the field using 1/4 of its maximum Hit Points. This substitute will receive all damage from attacks until its Hit Points are depleted. There are several moves that hit beyond the substitute.,0,0,0,https://serebii.net/attackdex-sv/substitute.shtml,Flittle
Substitute,normal,other,10,0,101,The user creates a substitute for itself using some of its own HP. The substitute serves as the user's decoy.,This move creates a Substitute on the field using 1/4 of its maximum Hit Points. This substitute will receive all damage from attacks until its Hit Points are depleted. There are several moves that hit beyond the substitute.,0,0,0,https://serebii.net/attackdex-sv/substitute.shtml,Espathra
Substitute,normal,other,10,0,101,The user creates a substitute for itself using some of its own HP. The substitute serves as the user's decoy.,This move creates a Substitute on the field using 1/4 of its maximum Hit Points. This substitute will receive all damage from attacks until its Hit Points are depleted. There are several moves that hit beyond the substitute.,0,0,0,https://serebii.net/attackdex-sv/substitute.shtml,Farigiraf
Substitute,normal,other,10,0,101,The user creates a substitute for itself using some of its own HP. The substitute serves as the user's decoy.,This move creates a Substitute on the field using 1/4 of its maximum Hit Points. This substitute will receive all damage from attacks until its Hit Points are depleted. There are several moves that hit beyond the substitute.,0,0,0,https://serebii.net/attackdex-sv/substitute.shtml,Wiglett
Substitute,normal,other,10,0,101,The user creates a substitute for itself using some of its own HP. The substitute serves as the user's decoy.,This move creates a Substitute on the field using 1/4 of its maximum Hit Points. This substitute will receive all damage from attacks until its Hit Points are depleted. There are several moves that hit beyond the substitute.,0,0,0,https://serebii.net/attackdex-sv/substitute.shtml,Wugtrio
Substitute,normal,other,10,0,101,The user creates a substitute for itself using some of its own HP. The substitute serves as the user's decoy.,This move creates a Substitute on the field using 1/4 of its maximum Hit Points. This substitute will receive all damage from attacks until its Hit Points are depleted. There are several moves that hit beyond the substitute.,0,0,0,https://serebii.net/attackdex-sv/substitute.shtml,Dondozo
Substitute,normal,other,10,0,101,The user creates a substitute for itself using some of its own HP. The substitute serves as the user's decoy.,This move creates a Substitute on the field using 1/4 of its maximum Hit Points. This substitute will receive all damage from attacks until its Hit Points are depleted. There are several moves that hit beyond the substitute.,0,0,0,https://serebii.net/attackdex-sv/substitute.shtml,Veluza
Substitute,normal,other,10,0,101,The user creates a substitute for itself using some of its own HP. The substitute serves as the user's decoy.,This move creates a Substitute on the field using 1/4 of its maximum Hit Points. This substitute will receive all damage from attacks until its Hit Points are depleted. There are several moves that hit beyond the substitute.,0,0,0,https://serebii.net/attackdex-sv/substitute.shtml,Finizen
Substitute,normal,other,10,0,101,The user creates a substitute for itself using some of its own HP. The substitute serves as the user's decoy.,This move creates a Substitute on the field using 1/4 of its maximum Hit Points. This substitute will receive all damage from attacks until its Hit Points are depleted. There are several moves that hit beyond the substitute.,0,0,0,https://serebii.net/attackdex-sv/substitute.shtml,Palafin
Substitute,normal,other,10,0,101,The user creates a substitute for itself using some of its own HP. The substitute serves as the user's decoy.,This move creates a Substitute on the field using 1/4 of its maximum Hit Points. This substitute will receive all damage from attacks until its Hit Points are depleted. There are several moves that hit beyond the substitute.,0,0,0,https://serebii.net/attackdex-sv/substitute.shtml,Smoliv
Substitute,normal,other,10,0,101,The user creates a substitute for itself using some of its own HP. The substitute serves as the user's decoy.,This move creates a Substitute on the field using 1/4 of its maximum Hit Points. This substitute will receive all damage from attacks until its Hit Points are depleted. There are several moves that hit beyond the substitute.,0,0,0,https://serebii.net/attackdex-sv/substitute.shtml,Dolliv
Substitute,normal,other,10,0,101,The user creates a substitute for itself using some of its own HP. The substitute serves as the user's decoy.,This move creates a Substitute on the field using 1/4 of its maximum Hit Points. This substitute will receive all damage from attacks until its Hit Points are depleted. There are several moves that hit beyond the substitute.,0,0,0,https://serebii.net/attackdex-sv/substitute.shtml,Arboliva
Substitute,normal,other,10,0,101,The user creates a substitute for itself using some of its own HP. The substitute serves as the user's decoy.,This move creates a Substitute on the field using 1/4 of its maximum Hit Points. This substitute will receive all damage from attacks until its Hit Points are depleted. There are several moves that hit beyond the substitute.,0,0,0,https://serebii.net/attackdex-sv/substitute.shtml,Capsakid
Substitute,normal,other,10,0,101,The user creates a substitute for itself using some of its own HP. The substitute serves as the user's decoy.,This move creates a Substitute on the field using 1/4 of its maximum Hit Points. This substitute will receive all damage from attacks until its Hit Points are depleted. There are several moves that hit beyond the substitute.,0,0,0,https://serebii.net/attackdex-sv/substitute.shtml,Scovillain
Substitute,normal,other,10,0,101,The user creates a substitute for itself using some of its own HP. The substitute serves as the user's decoy.,This move creates a Substitute on the field using 1/4 of its maximum Hit Points. This substitute will receive all damage from attacks until its Hit Points are depleted. There are several moves that hit beyond the substitute.,0,0,0,https://serebii.net/attackdex-sv/substitute.shtml,Tadbulb
Substitute,normal,other,10,0,101,The user creates a substitute for itself using some of its own HP. The substitute serves as the user's decoy.,This move creates a Substitute on the field using 1/4 of its maximum Hit Points. This substitute will receive all damage from attacks until its Hit Points are depleted. There are several moves that hit beyond the substitute.,0,0,0,https://serebii.net/attackdex-sv/substitute.shtml,Bellibolt
Substitute,normal,other,10,0,101,The user creates a substitute for itself using some of its own HP. The substitute serves as the user's decoy.,This move creates a Substitute on the field using 1/4 of its maximum Hit Points. This substitute will receive all damage from attacks until its Hit Points are depleted. There are several moves that hit beyond the substitute.,0,0,0,https://serebii.net/attackdex-sv/substitute.shtml,Varoom
Substitute,normal,other,10,0,101,The user creates a substitute for itself using some of its own HP. The substitute serves as the user's decoy.,This move creates a Substitute on the field using 1/4 of its maximum Hit Points. This substitute will receive all damage from attacks until its Hit Points are depleted. There are several moves that hit beyond the substitute.,0,0,0,https://serebii.net/attackdex-sv/substitute.shtml,Revavroom
Substitute,normal,other,10,0,101,The user creates a substitute for itself using some of its own HP. The substitute serves as the user's decoy.,This move creates a Substitute on the field using 1/4 of its maximum Hit Points. This substitute will receive all damage from attacks until its Hit Points are depleted. There are several moves that hit beyond the substitute.,0,0,0,https://serebii.net/attackdex-sv/substitute.shtml,Orthworm
Substitute,normal,other,10,0,101,The user creates a substitute for itself using some of its own HP. The substitute serves as the user's decoy.,This move creates a Substitute on the field using 1/4 of its maximum Hit Points. This substitute will receive all damage from attacks until its Hit Points are depleted. There are several moves that hit beyond the substitute.,0,0,0,https://serebii.net/attackdex-sv/substitute.shtml,Tandemaus
Substitute,normal,other,10,0,101,The user creates a substitute for itself using some of its own HP. The substitute serves as the user's decoy.,This move creates a Substitute on the field using 1/4 of its maximum Hit Points. This substitute will receive all damage from attacks until its Hit Points are depleted. There are several moves that hit beyond the substitute.,0,0,0,https://serebii.net/attackdex-sv/substitute.shtml,Maushold
Substitute,normal,other,10,0,101,The user creates a substitute for itself using some of its own HP. The substitute serves as the user's decoy.,This move creates a Substitute on the field using 1/4 of its maximum Hit Points. This substitute will receive all damage from attacks until its Hit Points are depleted. There are several moves that hit beyond the substitute.,0,0,0,https://serebii.net/attackdex-sv/substitute.shtml,Cetoddle
